YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 02 11 04 350  4.6 99.0  0.30  4.00 99.00 999 9999.0  -1.6 999.0 -10.5 99.0 99.00
2004 02 11 05 280  4.1 99.0  0.20 99.00 99.00 999 9999.0   1.4 999.0  -2.3 99.0 99.00
2004 02 11 06 260  5.1 99.0  0.30  3.00 99.00 999 9999.0   1.1 999.0  -2.2 99.0 99.00
2004 02 11 07 280  3.6 99.0  0.30  3.00 99.00 999 9999.0   1.1 999.0  -2.3 99.0 99.00
2004 02 11 08 280  4.1 99.0  0.20 99.00 99.00 999 9999.0   1.5 999.0  -3.0 99.0 99.00
2004 02 11 09 270  3.1 99.0  0.20 99.00 99.00 999 9999.0   0.4 999.0  -2.3 99.0 99.00
2004 02 11 10 260  3.6 99.0  0.20 99.00 99.00 999 9999.0   0.1 999.0  -1.9 99.0 99.00
2004 02 11 11 310  7.2 99.0  0.20 99.00 99.00 999 9999.0   0.9 999.0  -3.6 99.0 99.00
2004 02 11 12 290  5.1 99.0  0.30  3.00 99.00 999 9999.0   0.5 999.0  -3.7 99.0 99.00
2004 02 11 13 290  4.1 99.0  0.30  3.00 99.00 999 9999.0   0.1 999.0  -3.0 99.0 99.00
2004 02 11 14 280  7.2 99.0  0.40  3.00 99.00 999 9999.0   0.4 999.0  -4.7 99.0 99.00
2004 02 11 15 290  7.2 99.0  0.60  3.00 99.00 999 9999.0   0.3 999.0  -4.9 99.0 99.00
2004 02 11 16 300  8.2 99.0  0.60  4.00 99.00 999 9999.0   0.4 999.0  -5.7 99.0 99.00
2004 02 11 17 280  6.7 99.0  0.70  4.00 99.00 999 9999.0   0.6 999.0  -5.6 99.0 99.00
2004 02 11 18 300  8.8 99.0  0.80  4.00 99.00 999 9999.0   0.7 999.0  -6.2 99.0 99.00
2004 02 11 19 280  7.7 99.0  0.80  5.00 99.00 999 9999.0   0.8 999.0  -5.6 99.0 99.00
2004 02 11 20 290  8.8 99.0  0.90  4.00 99.00 999 9999.0   1.0 999.0  -6.3 99.0 99.00
