YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 01 05 18 00  27  7.8  8.9  1.16  4.00  4.04 999 1019.8   2.9   7.7   1.8 99.0 99.00
2005 01 05 19 00  32  7.8  9.0  1.16  4.55  4.17 999 1019.0   3.0   7.6   2.1 99.0 99.00
2005 01 05 20 00  42  7.6  9.0  1.20  4.55  4.30 999 1019.5   3.6   7.6   2.2 99.0 99.00
2005 01 05 21 00  30  8.0  9.6  1.21  6.25  4.30 999 1020.1   3.8   7.6   2.3 99.0 99.00
2005 01 05 22 00  48  8.7 10.2  1.19  4.35  4.27 999 1019.5   3.9   7.7   2.4 99.0 99.00
2005 01 05 23 00  39  9.2 11.0  1.27  5.00  4.20 999 1020.6   3.8   7.7   1.4 99.0 99.00
2005 01 06 00 00  46  9.8 11.1  1.40  5.26  4.29 999 1020.5   4.0   7.7   1.7 99.0 99.00
2005 01 06 01 00  56  8.5  9.8  1.44  5.26  4.38 999 1021.4   4.2   7.7   1.9 99.0 99.00
2005 01 06 02 00  57  9.1 11.2  1.50  5.26  4.39 999 1021.0   4.0   7.7   2.1 99.0 99.00
2005 01 06 03 00  53  9.5 11.1  1.59  5.26  4.47 999 1020.8   3.9   7.7   2.1 99.0 99.00
2005 01 06 04 00  57 10.3 12.2  1.47  5.56  4.36 999 1019.7   3.7   7.6   2.3 99.0 99.00
2005 01 06 05 00  64  9.6 11.7  1.68  5.56  4.56 999 1019.7   3.6   7.6   2.4 99.0 99.00
2005 01 06 06 00  62 10.5 12.5  1.73  5.26  4.57 999 1018.6   3.3   7.6   2.5 99.0 99.00
2005 01 06 07 00  74 10.8 12.6  1.80  5.88  4.66 999 1018.0   3.6   7.6   2.7 99.0 99.00
2005 01 06 08 00  65 10.7 12.4  2.06  6.25  4.92 999 1017.7   3.9   7.6   2.7 99.0 99.00
2005 01 06 09 00  65 11.9 14.0  1.99  6.25  4.83 999 1016.9   3.9   7.6   3.0 99.0 99.00
2005 01 06 10 00  59 12.5 14.6 99.00 99.00 99.00 999 1016.4   3.6   7.6   2.9 99.0 99.00
2005 01 06 11 00  69 11.7 14.0  2.24  6.67  5.05 999 1016.9   4.1   7.6   3.2 99.0 99.00
2005 01 06 12 00  68 12.8 15.5  2.39  5.88  5.06 999 1016.8   3.9   7.6   3.0 99.0 99.00
2005 01 06 13 00  74 13.0 15.7  2.41  6.67  5.21 999 1016.5   3.9   7.6   2.9 99.0 99.00
2005 01 06 14 00  80 13.1 99.0  2.91  7.14  5.53 999 1015.8   4.2   7.6   3.0 99.0 99.00
2005 01 06 15 00  88 14.1 17.2  2.86  7.14  5.46 999 1015.0   4.3   7.6   3.2 99.0 99.00
2005 01 06 16 00  89 13.7 16.7  3.07  7.14  5.69 999 1013.9   4.5   7.6   3.4 99.0 99.00
2005 01 06 17 00  90 13.7 16.4  3.51  7.69  5.98 999 1011.6   4.8   7.6   4.1 99.0 99.00
2005 01 06 18 00  97 12.8 15.8  3.40  7.69  5.97 999 1009.5   5.4   7.6   4.7 99.0 99.00
2005 01 06 19 00  93 10.9 13.0  3.40  8.33  6.24 999 1009.4   6.1   7.7   5.6 99.0 99.00
2005 01 06 20 00  78 10.0 11.7  3.21  8.33  6.22 999 1008.2   6.6   7.7   6.2 99.0 99.00
2005 01 06 21 00 104  7.7  9.5  3.09  7.69  6.27 999 1007.3   7.5   7.8   7.1 99.0 99.00
2005 01 06 22 00 225  7.6  9.8  2.63  8.33  6.02 999 1006.7   9.3   7.9   9.0 99.0 99.00
