YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 01 08 07 00 258  2.0  2.4  0.69  9.09  4.17 999 1016.4   0.3   4.4  -7.4 99.0 99.00
2006 01 08 08 00 285  1.1  1.5  0.71  9.09  3.98 999 1016.3   0.0   4.4  -6.5 99.0 99.00
2006 01 08 09 00 278  1.4  2.0  0.80  9.09  3.95 999 1016.3   0.6   4.5  -5.7 99.0 99.00
2006 01 08 10 00 240  6.7  7.2  0.82  9.09  3.95 999 1016.3   2.3   4.4  -3.6 99.0 99.00
2006 01 08 11 00 206  5.5  5.9  0.78  9.09  4.04 999 1016.1   2.6   4.4  -2.9 99.0 99.00
2006 01 08 12 00 187  4.6  5.0  0.77  9.09  4.21 999 1016.5   3.2   4.4  -2.4 99.0 99.00
2006 01 08 13 00 220  7.0  8.1  0.80 10.00  4.30 999 1017.3   4.3   4.4  -0.9 99.0 99.00
2006 01 08 14 00 202  6.1  7.2  0.86  5.00  4.30 999 1017.8   3.6   4.4  -0.3 99.0 99.00
2006 01 08 15 00 181  5.9  8.7  0.88  5.26  4.28 999 1017.8   4.0   4.3   2.3 99.0 99.00
2006 01 08 16 00 237 10.6 12.3  1.00  9.09  4.20 999 1017.3   3.5   4.5   1.2 99.0 99.00
2006 01 08 17 00 259  7.9  8.6  1.10  4.17  4.02 999 1016.9   4.0   4.6   2.3 99.0 99.00
2006 01 08 18 00 255  8.7  9.6  1.16  4.76  4.11 999 1016.6   4.9   4.8   2.6 99.0 99.00
2006 01 08 19 00 274  9.4  9.8  1.22  5.56  4.23 999 1017.1   5.5   4.7   2.1 99.0 99.00
2006 01 08 20 00 289  6.2  6.7  1.18  5.26  4.32 999 1018.1   4.8   4.7   0.8 99.0 99.00
2006 01 08 21 00 295  5.4  6.9  1.11  5.56  4.53 999 1018.8   4.1   4.6   0.0 99.0 99.00
2006 01 08 22 00 308  4.2  4.6  1.06  6.25  4.66 999 1019.6   3.0   4.6  -1.5 99.0 99.00
2006 01 08 23 00 314  2.3  2.5  1.05  5.88  4.94 999 1020.7   2.6   4.6  -1.6 99.0 99.00
2006 01 09 00 00  49  1.3  1.4  0.96  6.67  5.00 999 1021.2   1.9   4.6  -1.2 99.0 99.00
2006 01 09 01 00 117  1.0  1.3  0.89  6.67  5.18 999 1021.4   2.5   4.5  -0.6 99.0 99.00
2006 01 09 02 00 119  2.9  3.2  0.91  6.25  5.19 999 1021.5   2.6   4.4  -0.3 99.0 99.00
2006 01 09 03 00 152  3.8  4.0  0.88  6.67  5.19 999 1021.6   3.2   4.5  -0.5 99.0 99.00
2006 01 09 04 00 144  4.6  4.9  0.84  6.25  5.19 999 1021.8   3.1   4.8   0.5 99.0 99.00
2006 01 09 05 00  96  5.0  5.5  0.85  6.67  5.21 999 1020.9   3.0   5.1   1.9 99.0 99.00
2006 01 09 06 00  91  6.2  6.5  0.89  6.67  5.10 999 1020.3   3.1   5.1   1.7 99.0 99.00
2006 01 09 07 00 121  7.5  8.0  0.90  6.25  4.93 999 1020.4   3.1   5.1   0.4 99.0 99.00
2006 01 09 08 00 111  8.3  9.1  0.88  6.25  4.36 999 1019.2   3.0   5.1   1.2 99.0 99.00
2006 01 09 09 00 115 11.2 12.1  0.94  7.14  4.14 999 1017.6   3.4   5.1   1.6 99.0 99.00
2006 01 09 10 00 126 10.9 12.0  1.02  7.14  4.24 999 1016.1   4.3   5.0   3.6 99.0 99.00
2006 01 09 11 00 132 11.5 12.6  1.16  4.55  4.27 999 1014.9   5.1   4.9   4.3 99.0 99.00
2006 01 09 12 00 137 11.5 12.1  1.19  4.55  4.27 999 1014.2   5.8   4.9   5.2 99.0 99.00
2006 01 09 13 00 160  8.0  8.5  1.13  4.76  4.37 999 1014.3   7.5   5.0   6.8 99.0 99.00
2006 01 09 14 00 217 10.3 10.8  1.08  5.00  4.50 999 1013.5   8.9   5.0   6.3 99.0 99.00
2006 01 09 15 00 237  8.7  9.5  1.03  4.76  4.36 999 1014.3   9.7   5.0   6.9 99.0 99.00
2006 01 09 16 00 231  8.8  9.6  1.07  4.55  4.30 999 1013.6   9.5   5.0   7.4 99.0 99.00
2006 01 09 17 00 227 11.3 12.3  1.22  5.00  4.11 999 1012.8   9.7   5.1   7.1 99.0 99.00
2006 01 09 18 00 221 10.1 11.1  1.30  5.00  4.15 999 1012.2   9.7   5.1   6.8 99.0 99.00
2006 01 09 19 00 221  9.4 10.2  1.50  5.26  4.53 999 1012.4   9.7   5.1   6.7 99.0 99.00
2006 01 09 20 00 219  9.5 10.3  1.86  6.67  5.13 999 1012.7   9.0   5.1   6.7 99.0 99.00
2006 01 09 21 00 231  8.8  9.4  1.89  7.14  5.15 999 1013.5   7.9   5.1   6.0 99.0 99.00
2006 01 09 22 00 233  9.4  9.9  1.91  8.33  5.50 999 1014.2   6.9   5.1   5.8 99.0 99.00
2006 01 09 23 00 232  9.7 10.5  1.79  7.14  5.38 999 1015.1   7.3   5.1   5.6 99.0 99.00
2006 01 10 00 00 241 10.1 10.6  1.85  8.33  5.61 999 1016.2   7.5   5.1   5.0 99.0 99.00
2006 01 10 01 00 258  9.3  9.6  1.78  9.09  5.78 999 1017.4   7.4   5.1   4.7 99.0 99.00
2006 01 10 02 00 274  9.0  9.3  1.93  9.09  6.15 999 1018.4   9.2   5.1   2.8 99.0 99.00
2006 01 10 03 00 294 11.8 13.1  1.73 10.00  6.17 999 1019.5   8.2   4.9   1.8 99.0 99.00
2006 01 10 04 00 297  6.8  7.3  1.78  9.09  5.82 999 1020.9   6.8   4.9   1.5 99.0 99.00
2006 01 10 05 00 308  7.7  8.1  1.81  9.09  6.15 999 1021.4   6.3   4.7   0.9 99.0 99.00
2006 01 10 06 00 318  7.7  8.7  1.74  9.09  5.95 999 1022.6   5.4   4.9   0.6 99.0 99.00
2006 01 10 07 00 303  9.1  9.9  1.74 10.00  5.79 999 1024.2   5.0   5.0  -0.1 99.0 99.00
2006 01 10 08 00 294  9.9 10.4  1.82  9.09  5.97 999 1024.8   4.7   5.0  -0.4 99.0 99.00
2006 01 10 09 00 292  7.7  8.5  1.63  9.09  6.19 999 1025.6   4.5   4.9  -0.7 99.0 99.00
