YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 10 07 09 318 11.9 13.3 99.00 99.00 99.00 999 1022.7   6.0 999.0  -3.5 99.0
1999 10 07 10 327 11.2 13.8  0.68  3.13  3.21 999 1023.6   5.6 999.0  -3.1 99.0
1999 10 07 11 335 10.8 11.9  0.83  3.03  3.22 999 1024.5   5.5 999.0  -1.5 99.0
1999 10 07 12 336 13.2 15.1 99.00 99.00 99.00 999 1025.2   4.8 999.0  -3.2 99.0
1999 10 07 13 349 12.6 14.2  0.75  3.13  3.09 999 1025.7   5.1 999.0  -3.7 99.0
1999 10 07 14 327  9.8 11.6  0.63  3.23  3.15 999 1026.3   5.0 999.0  -3.5 99.0
1999 10 07 15 346  7.8  8.9  0.57  2.78  3.01 999 1026.5   5.7 999.0  -4.4 99.0
1999 10 07 16 348  7.7  8.9  0.46  2.78  3.10 999 1026.7   6.6 999.0  -4.8 99.0
1999 10 07 17 328  5.8  7.0  0.48  2.70  3.09 999 1026.5   7.5 999.0  -5.1 99.0
1999 10 07 18 320  4.1  5.3 99.00 99.00 99.00 999 1026.2   8.4 999.0  -4.1 99.0
1999 10 07 19 332  6.9  7.8 99.00 99.00 99.00 999 1026.4   9.5 999.0  -4.4 99.0
1999 10 07 20 330  5.1  6.1 99.00 99.00 99.00 999 1026.4   9.9 999.0  -4.8 99.0
1999 10 07 21 321  7.0  8.6 99.00 99.00 99.00 999 1026.8  10.4 999.0  -5.4 99.0
1999 10 07 22 307  5.4  6.3 99.00 99.00 99.00 999 1027.7  10.5 999.0  -4.1 99.0
1999 10 07 23 338  5.8  7.1 99.00 99.00 99.00 999 1028.4  10.4 999.0  -4.8 99.0
1999 10 08 00 340  6.2  7.3 99.00 99.00 99.00 999 1029.1  10.4 999.0  -3.9 99.0
1999 10 08 01 357  7.1  8.0  0.25  2.70  3.58 999 1029.8  10.1 999.0  -2.3 99.0
1999 10 08 02 356  6.5  7.4 99.00 99.00 99.00 999 1030.5   9.4 999.0  -3.6 99.0
1999 10 08 03 358  6.7  7.3 99.00 99.00 99.00 999 1030.8   8.9 999.0  -3.8 99.0
1999 10 08 04  11  6.6  7.3 99.00 99.00 99.00 999 1031.1   8.5 999.0  -1.5 99.0
1999 10 08 05   6  9.7 10.8  0.41  2.78  3.01 999 1031.2   8.7 999.0  -4.1 99.0
1999 10 08 06  14  7.9  9.0  0.47  2.63  3.05 999 1031.4   8.5 999.0  -3.4 99.0
1999 10 08 07  18  6.7  7.7  0.33  2.86  3.32 999 1031.0   8.4 999.0  -4.4 99.0
1999 10 08 08   7  3.8  5.0  0.29  2.86  3.31 999 1031.4   8.7 999.0  -1.3 99.0
1999 10 08 09 351  4.7  5.3  0.28  2.94  3.59 999 1032.2   8.4 999.0  -0.7 99.0
1999 10 08 10 351  3.8  4.3 99.00 99.00 99.00 999 1032.5   7.6 999.0   1.3 99.0
1999 10 08 11 340  2.8  3.6  0.27  8.33  3.94 999 1033.0   7.8 999.0   1.4 99.0
1999 10 08 12 358  2.7  3.3  0.30  7.69  4.25 999 1032.7   7.9 999.0   2.2 99.0
1999 10 08 13  13  1.3  1.8  0.29  5.00  4.84 999 1033.2   9.0 999.0   3.5 99.0
1999 10 08 14  41  1.4  1.7 99.00 99.00 99.00 999 1033.1   9.8 999.0   4.4 99.0
1999 10 08 15 110  1.1  2.0 99.00 99.00 99.00 999 1033.1  10.5 999.0   3.7 99.0
1999 10 08 16 190  2.0  2.4 99.00 99.00 99.00 999 1032.9  11.3 999.0   1.7 99.0
1999 10 08 17 199  5.6  6.7 99.00 99.00 99.00 999 1032.7  11.7 999.0   1.8 99.0
1999 10 08 18 195  5.2  6.3 99.00 99.00 99.00 999 1032.3  12.2 999.0   2.9 99.0
1999 10 08 19 178  6.6  7.3 99.00 99.00 99.00 999 1031.2  12.6 999.0   4.3 99.0
1999 10 08 20 189  7.6  9.0 99.00 99.00 99.00 999 1030.8  13.1 999.0   5.2 99.0
1999 10 08 21 180  8.2  8.9 99.00 99.00 99.00 999 1030.2  13.6 999.0   6.2 99.0
1999 10 08 22 182  9.4 10.6 99.00 99.00 99.00 999 1029.8  14.3 999.0   7.9 99.0
1999 10 08 23 199 10.5 11.7 99.00 99.00 99.00 999 1029.3  14.9 999.0   7.5 99.0
1999 10 09 00 203 10.6 12.1 99.00 99.00 99.00 999 1028.9  15.1 999.0   8.1 99.0
1999 10 09 01 209 12.5 15.1  0.58  4.35  4.05 999 1028.9  15.7 999.0   8.8 99.0
1999 10 09 02 203 11.5 12.9 99.00 99.00 99.00 999 1028.0  16.0 999.0   9.6 99.0
1999 10 09 03 199 12.9 14.4 99.00 99.00 99.00 999 1027.2  16.4 999.0   9.8 99.0
1999 10 09 04 199 15.4 17.4  1.49  5.26  4.53 999 1025.9  16.7 999.0  10.6 99.0
1999 10 09 05 200 14.2 16.4 99.00 99.00 99.00 999 1025.4  17.0 999.0  12.0 99.0
1999 10 09 06 206 15.7 17.6 99.00 99.00 99.00 999 1024.5  17.5 999.0  12.4 99.0
1999 10 09 07 212 16.0 17.7 99.00 99.00 99.00 999 1024.0  17.6 999.0  13.4 99.0
1999 10 09 08 221 14.7 17.2  1.37  6.25  5.31 999 1023.5  17.9 999.0  13.5 99.0
1999 10 09 09 218 16.7 19.4 99.00 99.00 99.00 999 1022.9  17.8 999.0  12.3 99.0
1999 10 09 10 222 15.6 17.5  2.35  6.67  4.99 999 1022.9  18.0 999.0  13.3 99.0
1999 10 09 11 225 16.6 18.9 99.00 99.00 99.00 999 1023.0  18.1 999.0  13.6 99.0
1999 10 09 12 224 13.5 14.6 99.00 99.00 99.00 999 1022.6  17.9 999.0  14.5 99.0
1999 10 09 13 226 13.0 15.9 99.00 99.00 99.00 999 1022.8  18.0 999.0  14.3 99.0
1999 10 09 14 216 14.9 16.5 99.00 99.00 99.00 999 1021.7  18.1 999.0  13.8 99.0
1999 10 09 15 222 14.8 16.4  2.33  7.14  5.46 999 1021.8  18.1 999.0  14.7 99.0
1999 10 09 16 232 13.8 15.4  1.97  6.67  5.22 999 1021.6  18.1 999.0  15.5 99.0
1999 10 09 17 244 11.1 12.2  2.03  6.67  5.14 999 1021.2  18.1 999.0  14.1 99.0
1999 10 09 18 241 10.0 11.2  1.92  6.67  5.16 999 1020.5  17.6 999.0  14.4 99.0
1999 10 09 19 246  9.3 10.3 99.00 99.00 99.00 999 1020.2  17.7 999.0  14.5 99.0
1999 10 09 20 240  9.1 10.2  1.61  7.14  4.90 999 1020.0  17.5 999.0  15.0 99.0
1999 10 09 21 240  9.4 10.2  1.72  6.25  4.93 999 1019.8  17.7 999.0  15.1 99.0
1999 10 09 22 245  9.2  9.8  1.50  6.67  4.86 999 1020.3  17.7 999.0  15.0 99.0
1999 10 09 23 239  8.2  8.8  1.48  6.67  4.90 999 1020.4  17.7 999.0  15.3 99.0
1999 10 10 00 245  8.6  9.5  1.28  6.67  4.84 999 1020.9  17.9 999.0  15.2 99.0
1999 10 10 01 240  8.4  9.1  1.20  6.25  4.83 999 1021.3  17.9 999.0  14.8 99.0
1999 10 10 02 246  7.7  8.3  1.21  6.67  4.90 999 1021.7  17.9 999.0  15.1 99.0
1999 10 10 03 247  6.2  6.7  1.28  6.67  5.03 999 1021.7  17.6 999.0  15.4 99.0
1999 10 10 04 252  5.9  6.2  1.15  6.25  5.05 999 1021.6  17.6 999.0  15.3 99.0
1999 10 10 05 257  5.4  5.7  1.05  6.67  5.00 999 1021.4  17.5 999.0  15.4 99.0
1999 10 10 06 267  3.3  3.7  0.99  6.25  4.99 999 1021.3  17.3 999.0  15.7 99.0
1999 10 10 07 283  3.1  3.2  0.99  6.25  4.92 999 1021.0  17.0 999.0  15.5 99.0
1999 10 10 08 240  3.6  3.8  0.87  6.25  4.89 999 1021.1  17.0 999.0  15.5 99.0
1999 10 10 09 238  4.1  4.4 99.00 99.00 99.00 999 1021.0  17.1 999.0  15.9 99.0
1999 10 10 10 237  3.6  3.9  0.80  6.25  4.67 999 1020.9  17.1 999.0  15.9 99.0
1999 10 10 11 248  2.1  2.2 99.00 99.00 99.00 999 1020.9  17.1 999.0  16.0 99.0
1999 10 10 12 229  4.1  4.7 99.00 99.00 99.00 999 1021.0  17.2 999.0  16.0 99.0
1999 10 10 13 201  4.1  4.6 99.00 99.00 99.00 999 1021.0  17.1 999.0  13.3 99.0
1999 10 10 14 201  3.9  4.3 99.00 99.00 99.00 999 1020.9  17.5 999.0  15.9 99.0
1999 10 10 15 238  5.8  6.1  0.33  5.56  5.05 999 1020.6  17.4 999.0  16.1 99.0
1999 10 10 16 242  4.5  4.8 99.00 99.00 99.00 999 1020.1  16.8 999.0  15.6 99.0
1999 10 10 17 207  3.8  4.1 99.00 99.00 99.00 999 1019.2  16.9 999.0  16.0 99.0
1999 10 10 18 197  5.1  5.5  0.58  5.56  4.38 999 1018.4  16.8 999.0  15.7 99.0
1999 10 10 19 184  6.1  6.6  0.58  5.00  4.31 999 1017.5  16.9 999.0  16.1 99.0
1999 10 10 20 185  7.4  8.2  0.57  5.56  4.00 999 1016.7  17.3 999.0  16.5 99.0
1999 10 10 21 193  7.8  8.2  0.61  5.00  3.95 999 1015.7  17.4 999.0  16.7 99.0
1999 10 10 22 196  9.9 11.0  0.69  3.33  3.60 999 1015.1  17.5 999.0  16.8 99.0
1999 10 10 23 199 11.4 12.5  0.89  3.33  3.52 999 1014.5  17.5 999.0  16.7 99.0
1999 10 11 00 197 14.0 15.3 99.00 99.00 99.00 999 1013.8  18.0 999.0  16.7 99.0
1999 10 11 01 212 13.5 14.6 99.00 99.00 99.00 999 1014.1  17.8 999.0  17.0 99.0
1999 10 11 02 208 12.5 13.4  0.79  5.00  4.29 999 1013.4  18.0 999.0  17.2 99.0
1999 10 11 03 218 13.3 15.1 99.00 99.00 99.00 999 1012.9  18.3 999.0  17.3 99.0
1999 10 11 04 225 12.2 13.2  1.69  5.88  4.67 999 1012.2  18.2 999.0  17.1 99.0
1999 10 11 05 229 11.1 11.8  1.74  5.26  4.71 999 1011.6  18.1 999.0  17.3 99.0
1999 10 11 06 232  9.8 11.1  1.70  5.88  4.76 999 1011.1  18.1 999.0  17.3 99.0
1999 10 11 07 234  8.4  9.9  1.33  5.88  4.68 999 1010.2  18.1 999.0  17.3 99.0
1999 10 11 08 240  9.1 10.0 99.00 99.00 99.00 999 1009.9  18.3 999.0  17.3 99.0
1999 10 11 09 259  9.2 10.0 99.00 99.00 99.00 999 1010.4  18.1 999.0  17.2 99.0
1999 10 11 10 259  7.2  7.7  0.67  6.25  5.02 999 1010.9  17.8 999.0  16.9 99.0
1999 10 11 11 252  8.2  8.9  0.67  6.25  5.05 999 1011.4  17.9 999.0  16.9 99.0
1999 10 11 12 249  8.1  9.2  0.60  6.25  5.09 999 1011.9  18.0 999.0  16.9 99.0
1999 10 11 13 261  7.4  7.7 99.00 99.00 99.00 999 1012.7  17.9 999.0  16.8 99.0
1999 10 11 14 261  6.4  6.9 99.00 99.00 99.00 999 1013.5  17.8 999.0  16.7 99.0
1999 10 11 15 351  7.3  7.6  0.90  6.25  4.67 999 1014.5  16.9 999.0  12.8 99.0
1999 10 11 16 348  5.9  6.3  0.89  6.67  4.78 999 1014.9  17.0 999.0  12.3 99.0
1999 10 11 17 342  7.7  8.7  0.94  6.25  5.36 999 1015.0  17.9 999.0  11.5 99.0
1999 10 11 18 315  8.4  9.2 99.00 99.00 99.00 999 1015.3  17.9 999.0   9.4 99.0
1999 10 11 19 315  9.9 10.7  0.90  6.25  4.18 999 1015.6  17.9 999.0   4.4 99.0
1999 10 11 20 323 11.8 12.6 99.00 99.00 99.00 999 1016.3  18.0 999.0   2.2 99.0
1999 10 11 21 333  6.9  8.0 99.00 99.00 99.00 999 1017.0  17.8 999.0   3.6 99.0
1999 10 11 22 329  5.8  6.4 99.00 99.00 99.00 999 1017.9  17.5 999.0   4.7 99.0
1999 10 11 23 332  5.8  6.3 99.00 99.00 99.00 999 1018.7  17.0 999.0   1.5 99.0
1999 10 12 00 325  4.5  4.8 99.00 99.00 99.00 999 1019.5  17.0 999.0   3.3 99.0
1999 10 12 01 288  4.2  4.7 99.00 99.00 99.00 999 1020.2  16.5 999.0   7.0 99.0
1999 10 12 02 277  6.9  7.7 99.00 99.00 99.00 999 1020.8  16.5 999.0   6.0 99.0
1999 10 12 03 295  9.9 10.9 99.00 99.00 99.00 999 1021.2  15.2 999.0   4.8 99.0
1999 10 12 04 305 10.3 11.2 99.00 99.00 99.00 999 1021.8  14.2 999.0   5.6 99.0
1999 10 12 05 317 11.6 12.5 99.00 99.00 99.00 999 1022.0  14.0 999.0   5.4 99.0
1999 10 12 06 327  8.4  9.0  0.65  3.57  3.79 999 1022.3  13.6 999.0   5.7 99.0
1999 10 12 07 326  8.0  8.9  0.66  3.85  3.57 999 1022.6  13.7 999.0   5.5 99.0
1999 10 12 08 325  6.4  7.2  0.53  3.85  3.75 999 1023.0  13.5 999.0   5.4 99.0
1999 10 12 09 328  8.4  9.2 99.00 99.00 99.00 999 1023.9  13.0 999.0   5.0 99.0
1999 10 12 10 335 10.0 11.6 99.00 99.00 99.00 999 1024.7  12.4 999.0   5.4 99.0
1999 10 12 11 349 11.7 13.0  0.63  3.13  3.34 999 1025.5  12.0 999.0   2.3 99.0
1999 10 12 12 355 12.1 13.5 99.00 99.00 99.00 999 1026.6  10.7 999.0   1.4 99.0
1999 10 12 13   3  9.2  9.7  0.74  3.33  3.45 999 1027.6  10.8 999.0  -1.9 99.0
1999 10 12 14 359  7.7  9.9  0.69  3.70  3.39 999 1028.1  11.4 999.0   0.0 99.0
1999 10 12 15 344  6.8  7.8  0.47  3.70  3.40 999 1027.9  11.6 999.0  -2.0 99.0
1999 10 12 16 340  3.2  4.1 99.00 99.00 99.00 999 1027.6  12.4 999.0  -1.5 99.0
1999 10 12 17 320  1.4  2.1 99.00 99.00 99.00 999 1027.3  12.9 999.0  -1.5 99.0
1999 10 12 18 291  1.6  1.9 99.00 99.00 99.00 999 1026.7  13.7 999.0  -0.9 99.0
1999 10 12 19 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 10 12 20 230  5.3  5.9 99.00 99.00 99.00 999 1026.0  13.8 999.0   1.1 99.0
1999 10 12 21 223  5.9  6.7 99.00 99.00 99.00 999 1025.8  13.9 999.0   3.4 99.0
1999 10 12 22 213  6.7  8.0 99.00 99.00 99.00 999 1025.9  13.9 999.0   3.8 99.0
1999 10 12 23 231  6.4  7.0 99.00 99.00 99.00 999 1026.2  14.4 999.0   4.1 99.0
1999 10 13 00 227  6.1  7.1  0.32  2.70  3.33 999 1026.2  14.9 999.0   5.5 99.0
1999 10 13 01 231  5.7  6.1  0.43  3.23  3.40 999 1026.4  14.9 999.0   6.0 99.0
1999 10 13 02 240  5.8  6.0  0.43  3.57  3.37 999 1026.4  15.0 999.0   5.6 99.0
1999 10 13 03 226  6.1  6.5  0.37  3.33  3.48 999 1026.4  15.0 999.0   5.5 99.0
1999 10 13 04 209  5.4  5.9  0.43  3.23  3.39 999 1026.1  15.1 999.0   5.1 99.0
1999 10 13 05 218  6.4  7.1  0.42  3.33  3.45 999 1025.8  15.1 999.0   4.6 99.0
1999 10 13 06 215  6.3  6.8  0.47  3.33  3.26 999 1025.9  15.2 999.0   4.4 99.0
1999 10 13 07 197  7.3  7.7  0.55  3.23  3.31 999 1025.5  15.1 999.0   4.4 99.0
1999 10 13 08 181  8.0  8.5 99.00 99.00 99.00 999 1025.2  15.3 999.0   4.1 99.0
1999 10 13 09 164  9.2 10.0 99.00 99.00 99.00 999 1025.0  15.0 999.0   6.5 99.0
1999 10 13 10 154  9.7 10.3 99.00 99.00 99.00 999 1024.6  15.1 999.0   7.2 99.0
1999 10 13 11 151 10.2 11.1 99.00 99.00 99.00 999 1024.0  15.1 999.0   8.1 99.0
1999 10 13 12 150 11.0 12.1 99.00 99.00 99.00 999 1023.5  15.2 999.0   9.1 99.0
1999 10 13 13 151 12.8 13.6 99.00 99.00 99.00 999 1022.8  15.4 999.0   9.6 99.0
1999 10 13 14 148 12.1 13.7 99.00 99.00 99.00 999 1022.1  15.9 999.0  10.4 99.0
1999 10 13 15 153 11.1 12.1 99.00 99.00 99.00 999 1021.4  16.3 999.0  11.9 99.0
1999 10 13 16 170 10.3 11.8 99.00 99.00 99.00 999 1020.7  17.3 999.0  12.2 99.0
1999 10 13 17 177 10.3 11.0  1.12  5.00  4.26 999 1019.8  17.6 999.0  13.3 99.0
1999 10 13 18 177  9.7 10.9 99.00 99.00 99.00 999 1018.4  17.8 999.0  14.4 99.0
1999 10 13 19 184  9.4 10.8 99.00 99.00 99.00 999 1017.3  18.1 999.0  15.4 99.0
1999 10 13 20 192  9.8 10.9 99.00 99.00 99.00 999 1016.4  18.5 999.0  15.5 99.0
1999 10 13 21 192 12.0 12.9 99.00 99.00 99.00 999 1015.4  18.7 999.0  15.5 99.0
1999 10 13 22 185 10.6 11.8 99.00 99.00 99.00 999 1014.4  18.4 999.0  15.7 99.0
1999 10 13 23 180 11.7 12.4 99.00 99.00 99.00 999 1013.5  18.5 999.0  15.6 99.0
1999 10 14 00 178 12.8 14.1 99.00 99.00 99.00 999 1012.6  18.6 999.0  15.7 99.0
1999 10 14 01 168 11.9 13.6 99.00 99.00 99.00 999 1011.3  18.5 999.0  15.6 99.0
1999 10 14 02 168 12.7 13.9 99.00 99.00 99.00 999 1009.9  18.6 999.0  16.1 99.0
1999 10 14 03 161 13.5 14.4 99.00 99.00 99.00 999 1008.1  18.8 999.0  16.3 99.0
1999 10 14 04 167 14.8 16.6 99.00 99.00 99.00 999 1006.1  18.4 999.0  16.9 99.0
1999 10 14 05 177 15.8 17.2 99.00 99.00 99.00 999 1004.4  18.7 999.0  17.3 99.0
1999 10 14 06 181 13.4 14.5 99.00 99.00 99.00 999 1002.6  18.1 999.0  17.1 99.0
1999 10 14 07 210 11.4 12.4 99.00 99.00 99.00 999 1000.8  18.4 999.0  17.7 99.0
1999 10 14 08 209 11.1 12.1 99.00 99.00 99.00 999  999.2  18.2 999.0  17.4 99.0
1999 10 14 09 223 13.7 15.8 99.00 99.00 99.00 999  998.1  18.4 999.0  16.7 99.0
1999 10 14 10 279  7.9  8.7 99.00 99.00 99.00 999  998.0  16.4 999.0  13.3 99.0
1999 10 14 11 270  6.6  7.2 99.00 99.00 99.00 999  997.6  15.7 999.0  13.0 99.0
1999 10 14 12 251 16.6 18.2 99.00 99.00 99.00 999  997.9  16.2 999.0  11.0 99.0
1999 10 14 13 250 16.7 18.2 99.00 99.00 99.00 999  997.7  15.5 999.0  10.4 99.0
1999 10 14 14 264 17.1 20.1 99.00 99.00 99.00 999  998.7  14.7 999.0   9.4 99.0
1999 10 14 15 268 18.0 20.0 99.00 99.00 99.00 999  999.6  13.8 999.0   8.5 99.0
1999 10 14 16 293 21.4 23.8 99.00 99.00 99.00 999 1001.4  11.9 999.0   6.5 99.0
1999 10 14 17 312 19.2 22.0 99.00 99.00 99.00 999 1004.0  11.3 999.0   4.1 99.0
1999 10 14 18 308 19.7 21.8 99.00 99.00 99.00 999 1006.1  11.2 999.0   2.4 99.0
1999 10 14 19 314 18.6 20.5 99.00 99.00 99.00 999 1007.7  12.1 999.0  -0.1 99.0
1999 10 14 20 306 15.5 17.8 99.00 99.00 99.00 999 1009.6  12.0 999.0   1.1 99.0
1999 10 14 21 306 16.0 17.0 99.00 99.00 99.00 999 1011.2  11.9 999.0   0.1 99.0
1999 10 14 22 311 13.2 14.6 99.00 99.00 99.00 999 1012.9  11.9 999.0   0.0 99.0
1999 10 14 23 313 14.1 16.1 99.00 99.00 99.00 999 1015.1  11.2 999.0  -1.7 99.0
1999 10 15 00 308 13.0 15.2 99.00 99.00 99.00 999 1016.6  10.8 999.0  -1.7 99.0
1999 10 15 01 314 13.2 15.3 99.00 99.00 99.00 999 1018.1   9.8 999.0  -1.8 99.0
1999 10 15 02 336  9.9 11.6 99.00 99.00 99.00 999 1019.6   8.9 999.0  -2.0 99.0
1999 10 15 03 333 10.7 12.5 99.00 99.00 99.00 999 1020.3   8.0 999.0  -2.1 99.0
1999 10 15 04 337  8.9 10.2 99.00 99.00 99.00 999 1021.2   7.7 999.0  -1.7 99.0
1999 10 15 05 330  9.3 11.1 99.00 99.00 99.00 999 1021.5   7.0 999.0  -2.3 99.0
1999 10 15 06 323  9.0 10.5 99.00 99.00 99.00 999 1022.6   6.8 999.0  -1.8 99.0
1999 10 15 07 330  5.9  7.2 99.00 99.00 99.00 999 1023.3   6.6 999.0  -1.9 99.0
1999 10 15 08 327  8.7  9.4 99.00 99.00 99.00 999 1023.5   6.8 999.0  -2.0 99.0
1999 10 15 09 342  9.4 10.8 99.00 99.00 99.00 999 1024.0   6.5 999.0  -2.4 99.0
1999 10 15 10 348  8.0  9.5 99.00 99.00 99.00 999 1025.1   6.5 999.0  -1.6 99.0
1999 10 15 11 354  7.1  8.3 99.00 99.00 99.00 999 1026.1   6.3 999.0  -3.0 99.0
1999 10 15 12 356  6.6  7.6 99.00 99.00 99.00 999 1026.9   6.2 999.0  -3.1 99.0
1999 10 15 13  15  6.4  7.4 99.00 99.00 99.00 999 1027.5   6.5 999.0  -2.3 99.0
1999 10 15 14  11  4.2  4.8 99.00 99.00 99.00 999 1027.6   7.2 999.0  -1.5 99.0
1999 10 15 15  60  2.9  3.6 99.00 99.00 99.00 999 1027.9   8.1 999.0  -2.1 99.0
1999 10 15 16 142  1.9  2.4 99.00 99.00 99.00 999 1028.0   8.6 999.0  -2.2 99.0
1999 10 15 17 188  2.9  3.5 99.00 99.00 99.00 999 1027.7   9.0 999.0  -0.4 99.0
1999 10 15 18 205  3.8  4.3 99.00 99.00 99.00 999 1027.0   9.5 999.0  -0.3 99.0
1999 10 15 19 210  5.0  6.4 99.00 99.00 99.00 999 1026.6  10.2 999.0   1.1 99.0
1999 10 15 20 233  4.5  5.2 99.00 99.00 99.00 999 1026.3  10.6 999.0   0.5 99.0
1999 10 15 21 241  5.8  6.6 99.00 99.00 99.00 999 1026.3  11.2 999.0   2.0 99.0
1999 10 15 22 225  4.9  5.7 99.00 99.00 99.00 999 1026.5  11.6 999.0   2.7 99.0
1999 10 15 23 230  4.9  5.5 99.00 99.00 99.00 999 1026.7  12.2 999.0   4.2 99.0
1999 10 16 00 199  5.4  5.9 99.00 99.00 99.00 999 1026.9  12.4 999.0   4.9 99.0
1999 10 16 01 198  6.2  6.8 99.00 99.00 99.00 999 1027.3  12.9 999.0   5.6 99.0
1999 10 16 02 197  7.6  8.3 99.00 99.00 99.00 999 1027.4  13.2 999.0   6.4 99.0
1999 10 16 03 194  7.4  8.5 99.00 99.00 99.00 999 1027.3  13.5 999.0   6.4 99.0
1999 10 16 04 195  8.0  8.8 99.00 99.00 99.00 999 1026.9  13.7 999.0   7.4 99.0
1999 10 16 05 206  6.9  8.8 99.00 99.00 99.00 999 1026.7  14.1 999.0   7.8 99.0
1999 10 16 06 194  7.5  8.3 99.00 99.00 99.00 999 1026.4  14.5 999.0   7.9 99.0
1999 10 16 07 196  6.4  7.2 99.00 99.00 99.00 999 1026.1  14.9 999.0   8.6 99.0
1999 10 16 08 210  7.5  8.1 99.00 99.00 99.00 999 1026.0  15.3 999.0   9.7 99.0
1999 10 16 09 213  5.8  6.4 99.00 99.00 99.00 999 1026.3  15.6 999.0  11.0 99.0
1999 10 16 10 155  6.3  6.6 99.00 99.00 99.00 999 1025.9  14.7 999.0  11.2 99.0
1999 10 16 11 158  6.6  7.1 99.00 99.00 99.00 999 1025.6  14.9 999.0  11.7 99.0
1999 10 16 12 160  6.1  6.6 99.00 99.00 99.00 999 1025.6  15.2 999.0  11.9 99.0
1999 10 16 13 175  4.2  4.7 99.00 99.00 99.00 999 1025.7  15.8 999.0  12.9 99.0
1999 10 16 14 196  4.3  4.6 99.00 99.00 99.00 999 1025.8  16.3 999.0  13.5 99.0
1999 10 16 15 212  4.3  4.7 99.00 99.00 99.00 999 1025.4  16.3 999.0  13.0 99.0
1999 10 16 16 229  3.8  4.1 99.00 99.00 99.00 999 1025.1  16.4 999.0  13.4 99.0
1999 10 16 17 208  4.4  4.8 99.00 99.00 99.00 999 1024.4  16.5 999.0  13.7 99.0
1999 10 16 18 211  4.5  4.9 99.00 99.00 99.00 999 1023.7  16.8 999.0  14.1 99.0
1999 10 16 19 208  4.1  4.3 99.00 99.00 99.00 999 1023.2  16.9 999.0  14.3 99.0
1999 10 16 20 211  4.6  4.9 99.00 99.00 99.00 999 1022.9  17.1 999.0  14.8 99.0
1999 10 16 21 209  4.0  4.3 99.00 99.00 99.00 999 1022.2  17.1 999.0  15.2 99.0
1999 10 16 22 198  3.7  4.0 99.00 99.00 99.00 999 1021.8  17.1 999.0  15.7 99.0
1999 10 16 23 193  4.5  5.0 99.00 99.00 99.00 999 1021.6  17.3 999.0  16.2 99.0
1999 10 17 00 188  6.3  6.8 99.00 99.00 99.00 999 1021.2  17.8 999.0  15.9 99.0
1999 10 17 01 184  6.1  6.6 99.00 99.00 99.00 999 1021.0  17.9 999.0  15.9 99.0
1999 10 17 02 184  8.0  9.2 99.00 99.00 99.00 999 1020.5  17.9 999.0  16.3 99.0
1999 10 17 03 189  7.5  8.0 99.00 99.00 99.00 999 1020.1  18.0 999.0  16.5 99.0
1999 10 17 04 191  6.5  6.8 99.00 99.00 99.00 999 1019.6  17.9 999.0  16.6 99.0
1999 10 17 05 191  5.9  6.2 99.00 99.00 99.00 999 1019.0  17.8 999.0  16.8 99.0
1999 10 17 06 202  7.5  7.7 99.00 99.00 99.00 999 1018.3  18.0 999.0  17.1 99.0
1999 10 17 07 207  7.3  7.7 99.00 99.00 99.00 999 1017.7  18.3 999.0  17.1 99.0
1999 10 17 08 210  6.7  7.2 99.00 99.00 99.00 999 1017.0  18.3 999.0  16.9 99.0
1999 10 17 09 272  3.2  3.3 99.00 99.00 99.00 999 1017.0  17.4 999.0  16.4 99.0
1999 10 17 10 279  1.4  1.5 99.00 99.00 99.00 999 1016.4  16.8 999.0  16.0 99.0
1999 10 17 11 219  1.0  1.1 99.00 99.00 99.00 999 1016.1  16.7 999.0  16.1 99.0
1999 10 17 12 179  2.9  2.9 99.00 99.00 99.00 999 1016.3  17.0 999.0  16.3 99.0
1999 10 17 13 176  3.6  3.7 99.00 99.00 99.00 999 1015.9  17.2 999.0  16.4 99.0
1999 10 17 14 186  4.5  4.7 99.00 99.00 99.00 999 1015.6  17.6 999.0  16.4 99.0
1999 10 17 15 190  5.7  5.8 99.00 99.00 99.00 999 1015.0  17.8 999.0  16.1 99.0
1999 10 17 16 206  5.9  6.0 99.00 99.00 99.00 999 1014.3  18.3 999.0  15.3 99.0
1999 10 17 17 199  5.2  5.6 99.00 99.00 99.00 999 1013.9  17.6 999.0  15.9 99.0
1999 10 17 18 205  4.3  4.5 99.00 99.00 99.00 999 1013.0  17.9 999.0  15.5 99.0
1999 10 17 19 196  4.8  5.0 99.00 99.00 99.00 999 1012.3  17.7 999.0  16.5 99.0
1999 10 17 20 192  5.8  6.2 99.00 99.00 99.00 999 1011.9  17.8 999.0  16.8 99.0
1999 10 17 21 188  4.4  4.7 99.00 99.00 99.00 999 1011.1  17.6 999.0  17.0 99.0
1999 10 17 22 192  4.6  5.0 99.00 99.00 99.00 999 1010.9  17.5 999.0  17.0 99.0
1999 10 17 23 204  2.9  3.0 99.00 99.00 99.00 999 1010.4  17.6 999.0  17.2 99.0
1999 10 18 00 240  1.2  1.7 99.00 99.00 99.00 999 1009.9  17.4 999.0  17.0 99.0
1999 10 18 01 164  0.8  1.6 99.00 99.00 99.00 999 1008.9  17.7 999.0  17.3 99.0
